"Ativo","Data","LiqGer| consolid:sim*","LiqGer| consolid:sim*","LiqCor| consolid:sim*","CapGir| Em moeda orig| em milhares| consolid:sim*","Cap Empl| Em moeda orig| em milhares| consolid:sim*"
"AESB3<XBSP>","1T2022",0.39638236987,0.39638236987,2.9129376276,1866920,11954884
"AESB3<XBSP>","2T2022",0.45328923072,0.45328923072,2.746830637,2535067,13305625
"AESB3<XBSP>","3T2022",0.46602770219,0.46602770219,3.6291286883,2964361,14462348
"AESB3<XBSP>","4T2022",0.39601693315,0.39601693315,2.5965815449,2938197,17969274
"AESB3<XBSP>","1T2023",0.38466572443,0.38466572443,2.7995967462,3235450,18989406
"AESB3<XBSP>","2T2023",0.3411626238,0.3411626238,1.6396116551,1683715,18874528
"AESB3<XBSP>","3T2023",0.2929514811,0.2929514811,1.1084772074,326615,18877813
"AESB3<XBSP>","4T2023",0.26122648708,0.26122648708,0.83189198451,-560205,18456253
"AESB3<XBSP>","1T2024",0.26308437116,0.26308437116,0.51561016139,-2535511,18455977
"AESO3<XBSP>","4T2021",0.3656932609,0.3656932609,1.9705634726,1122808,10898053
"AESO3<XBSP>","1T2022",0.4180248406,0.4180248406,2.6543557638,1593942,11639138
"AESO3<XBSP>","2T2022",0.4920537193,0.4920537193,2.7138608409,2399544,13056515
"AESO3<XBSP>","3T2022",0.47067685026,0.47067685026,3.31267012,2532797,13873418
"AESO3<XBSP>","4T2022",0.33341361358,0.33341361358,2.0909635497,1072667,10949404
"AESO3<XBSP>","1T2023",0.33584900928,0.33584900928,2.0593749412,1070224,10882201
"AESO3<XBSP>","2T2023",0.33399326636,0.33399326636,1.7067840449,829351,10734977
"AESO3<XBSP>","3T2023",0.34034437445,0.34034437445,1.710600444,828693,10745237
"AESO3<XBSP>","4T2023",0.32118528934,0.32118528934,1.3554469687,456674,10430727
"AESO3<XBSP>","1T2024",0.3258937865,0.3258937865,0.94374479046,-100290.99999,10404709
"AFLT3<XBSP>","1T2010",57.987208427,57.987208427,49.23476298,64104,75837
"AFLT3<XBSP>","2T2010",63.373927959,63.373927959,53.241852487,60914,72829
"AFLT3<XBSP>","3T2010",53.625771076,53.625771076,45.026822558,64015,76887
"AFLT3<XBSP>","4T2010",9.844416126,9.844416126,7.8537746806,59011,76367
"AFLT3<XBSP>","1T2011",8.7495022281,8.7495022281,11.867990468,68414,86023
"AFLT3<XBSP>","2T2011",13.785556499,13.785556499,38.474860335,60372,79556
"AFLT3<XBSP>","3T2011",13.799361532,13.799361532,33.071532847,65907,84526
"AFLT3<XBSP>","4T2011",8.1610998502,8.1610998502,9.7044862121,63447,85573
"AFLT3<XBSP>","1T2012",8.3576430401,8.3576430401,9.805941358,68475,90583
"AFLT3<XBSP>","2T2012",12.609329446,12.609329446,22.631870159,58644,80086
"AFLT3<XBSP>","3T2012",13.635090479,13.635090479,26.752345216,68630,84620
"AFLT3<XBSP>","4T2012",6.8830305715,6.8830305715,7.9112378665,69064,83750
"AFLT3<XBSP>","1T2013",8.9211392048,8.9211392048,10.706222466,70506,88182
"AFLT3<XBSP>","2T2013",15.371326969,15.371326969,31.352800383,63407,80572
"AFLT3<XBSP>","3T2013",14.458949704,14.458949704,27.933668802,58877,76540
"AFLT3<XBSP>","4T2013",14.136101694,14.136101694,21.178267045,56822,81120
"AFLT3<XBSP>","1T2014",17.140745121,17.140745121,29.518382353,62056,85311
"AFLT3<XBSP>","2T2014",7.2543096234,7.2543096234,6.4400828699,49891,78050
"AFLT3<XBSP>","3T2014",5.42019018,5.42019018,5.5289289451,56281,78740
"AFLT3<XBSP>","4T2014",11.557851239,11.557851239,20.06555773,58455,81387
"AFLT3<XBSP>","1T2015",12.324044251,12.324044251,21.172131148,63986,85376
"AFLT3<XBSP>","2T2015",12.877881239,12.877881239,26.905055487,63027,82473
"AFLT3<XBSP>","3T2015",11.898749828,11.898749828,22.310334253,69493,83909
"AFLT3<XBSP>","4T2015",8.1575392479,8.1575392479,10.474734607,66939,82919
"AFLT3<XBSP>","1T2016",9.1217866005,9.1217866005,12.334494221,71600,86245
"AFLT3<XBSP>","2T2016",12.225481611,12.225481611,20.909567901,64507,81238
"AFLT3<XBSP>","3T2016",9.5960897067,9.5960897067,12.765574084,61381,78956
"AFLT3<XBSP>","4T2016",7.678878177,7.678878177,17.394191919,64921,84391
"AFLT3<XBSP>","1T2017",2.2716302702,2.2716302702,2.2857483958,43079,60226
"AFLT3<XBSP>","2T2017",5.8081599839,5.8081599839,20.028537455,48009,56007
"AFLT3<XBSP>","3T2017",5.381303813,5.381303813,20.738719381,45932,50906
"AFLT3<XBSP>","4T2017",5.5591517857,5.5591517857,21.58845059,50627,53065
"AFLT3<XBSP>","1T2018",3.7750757918,3.7750757918,7.0437422553,48773,51188
"AFLT3<XBSP>","2T2018",5.6259171128,5.6259171128,20.697912713,51904,54854
"AFLT3<XBSP>","3T2018",5.8827131418,5.8827131418,19.567752443,57003,60120
"AFLT3<XBSP>","4T2018",19.739613249,19.739613249,19.710466867,49695,204275
"AFLT3<XBSP>","1T2019",19.833442012,19.833442012,19.334417697,56360,210583
"AFLT3<XBSP>","2T2019",21.604453241,21.604453241,25.951471758,62728,216543
"AFLT3<XBSP>","3T2019",21.052621844,21.052621844,22.45489961,71595,224965
"AFLT3<XBSP>","4T2019",19.914492882,19.914492882,18.088334133,71190,222000
"AFLT3<XBSP>","1T2020",21.663282572,21.663282572,23.212510711,77766,227772
"AFLT3<XBSP>","2T2020",20.752305665,20.752305665,20.689533239,83523,232710
"AFLT3<XBSP>","3T2020",8.8336627002,8.8336627002,3.7259548872,45319,194073
"AFLT3<XBSP>","4T2020",10.154103522,10.154103522,7.9116886847,48133,201022
"AFLT3<XBSP>","1T2021",11.709005639,11.709005639,13.1590106,55056,207126
"AFLT3<XBSP>","2T2021",10.659786193,10.659786193,8.218473218,34230,184784
"AFLT3<XBSP>","3T2021",10.956906264,10.956906264,9.6281750684,44159,191510
"AFLT3<XBSP>","4T2021",9.6163154747,9.6163154747,5.8567440069,50447,265760
"AFLT3<XBSP>","1T2022",11.589146316,11.589146316,10.775428666,58721,274372
"AFLT3<XBSP>","2T2022",6.9056082239,6.9056082239,3.0025205301,49258,280870
"AFLT3<XBSP>","3T2022",7.2286853144,7.2286853144,3.3997516804,56051,291492
"AFLT3<XBSP>","4T2022",7.4131842849,7.4131842849,3.3372884653,48064,280357
"AFLT3<XBSP>","1T2023",8.2021325415,8.2021325415,4.3378827847,58206,290974
"AFLT3<XBSP>","2T2023",5.3369263664,5.3369263664,2.0005221215,36409,270414
"AFLT3<XBSP>","3T2023",6.0291024939,6.0291024939,1.9797983042,30507,281817
"AFLT3<XBSP>","4T2023",8.0066503915,8.0066503915,3.2961124402,38391,273200
"AFLT3<XBSP>","1T2024",7.9751347545,7.9751347545,4.1591077608,51127,282308
"GRAO3<XBSP>","4T2018",0.99643992371,0.99643992371,0.8784488239,-2868,16369
"GRAO3<XBSP>","1T2019","-","-","-","-","-"
"GRAO3<XBSP>","2T2019","-","-","-","-","-"
"GRAO3<XBSP>","3T2019","-","-","-","-","-"
"GRAO3<XBSP>","4T2019",1.0211516695,1.0211516695,1.0710959329,2748,32339
"GRAO3<XBSP>","1T2020","-","-","-","-","-"
"GRAO3<XBSP>","2T2020","-","-","-","-","-"
"GRAO3<XBSP>","3T2020","-","-","-","-","-"
"GRAO3<XBSP>","4T2020",1.1055443828,1.1055443828,1.0919298003,21288,93882
"GRAO3<XBSP>","1T2021",1.0767782696,1.0767782696,1.0447026641,14641.999999,108425
"GRAO3<XBSP>","2T2021",1.0473597369,1.0473597369,1.0446067492,24167,283458
"GRAO3<XBSP>","3T2021",1.0432444843,1.0432444843,1.0082711245,3222,253012
"GRAO3<XBSP>","4T2021",1.0262945748,1.0262945748,1.1639269424,128911,523193
"GRAO3<XBSP>","1T2022",0.82063596493,0.82063596493,0.94701608931,-38727.000001,688225
"GRAO3<XBSP>","2T2022",0.85177166059,0.85177166059,0.9195313592,-94988,799643
"GRAO3<XBSP>","3T2022",0.73980401604,0.73980401604,0.90681332789,-63005.000001,709915
"GRAO3<XBSP>","4T2022",0.7993900317,0.7993900317,0.9281397769,-51168,682935
"GRAO3<XBSP>","1T2023",0.74664320422,0.74664320422,0.88268735407,-66219,659997
"GRAO3<XBSP>","2T2023",0.74219225686,0.74219225686,0.88357160583,-70844.000001,560518
"GRAO3<XBSP>","3T2023",0.69193484964,0.69193484964,0.86521452259,-62510,452674
"GRAO3<XBSP>","4T2023",0.7145678168,0.7145678168,0.92418625953,-33603,509613
"AGXY3<XBSP>","4T2017","-","-",1.060095446,50408.000001,"-"
"AGXY3<XBSP>","1T2018","-","-","-","-","-"
"AGXY3<XBSP>","2T2018","-","-","-","-","-"
"AGXY3<XBSP>","3T2018","-","-","-","-","-"
"AGXY3<XBSP>","4T2018","-","-",1.1637864074,124620,"-"
"AGXY3<XBSP>","1T2019","-","-","-","-","-"
"AGXY3<XBSP>","2T2019","-","-","-","-","-"
"AGXY3<XBSP>","3T2019","-","-","-","-","-"
"AGXY3<XBSP>","4T2019",1.1104799992,1.1104799992,1.0693449226,74962,542094
"AGXY3<XBSP>","1T2020",1.0927425594,1.0927425594,1.1200013007,140237,575974
"AGXY3<XBSP>","2T2020",1.1201418612,1.1201418612,1.0900085994,75675.000001,606763
"AGXY3<XBSP>","3T2020",1.0773190179,1.0773190179,1.028691094,30524.999999,616060
"AGXY3<XBSP>","4T2020",1.0397643484,1.0397643484,1.0307945389,95789,1992057
"AGXY3<XBSP>","1T2021",1.0231897218,1.0231897218,1.0393840028,165099,1972299
"AGXY3<XBSP>","2T2021",0.9973622409,0.9973622409,1.0358740756,116279,2155409
"AGXY3<XBSP>","3T2021",1.050088804,1.050088804,1.16271105,648830,2803348
"AGXY3<XBSP>","4T2021",1.0592136317,1.0592136317,1.1120872451,544781,2959840
"AGXY3<XBSP>","1T2022",1.0157950869,1.0157950869,1.0513889489,361645,3222623
"AGXY3<XBSP>","2T2022",0.99279929775,0.99279929775,1.0306520125,186623.00001,3188486
"AGXY3<XBSP>","3T2022",0.99693485028,0.99693485028,1.1620706301,991082,3944594
"AGXY3<XBSP>","4T2022",1.0128126595,1.0128126595,1.1414238173,1016932,4336898
"AGXY3<XBSP>","1T2023",1.0054271128,1.0054271128,1.1026431314,872365,4138833
"AGXY3<XBSP>","2T2023",0.95371485069,0.95371485069,1.0755860322,487990,3835586
"AGXY3<XBSP>","3T2023",0.9359622661,0.9359622661,1.0387732995,228403,3436270
"AGXY3<XBSP>","4T2023",0.95001880696,0.95001880696,0.90341613219,-593719,3110717
"RPAD3<XBSP>","4T1986",19.54776285,19.54776285,17.802785653,0.000049571272727,0.00060686290909
"RPAD3<XBSP>","1T1987","-","-","-","-","-"
"RPAD3<XBSP>","2T1987","-","-","-","-","-"
"RPAD3<XBSP>","3T1987","-","-","-","-","-"
"RPAD3<XBSP>","4T1987",20.455515459,20.455515459,19.06219516,0.001263132,0.026866121455
"RPAD3<XBSP>","1T1988","-","-","-","-","-"
"RPAD3<XBSP>","2T1988","-","-","-","-","-"
"RPAD3<XBSP>","3T1988","-","-","-","-","-"
"RPAD3<XBSP>","4T1988",12.815712182,12.815712182,12.568328636,0.0010627381818,0.029684271273
"RPAD3<XBSP>","1T1989",451.43478261,451.43478261,266.13043478,0.0022174545455,0.047419272727
"RPAD3<XBSP>","2T1989",3.0876712329,3.0876712329,1.0593607306,0.000070909090909,0.072772363636
"RPAD3<XBSP>","3T1989",2.5946547884,2.5946547884,2.5863824372,0.0036261818182,0.17333309091
"RPAD3<XBSP>","4T1989",1.467098085,1.467098085,1.3128409647,0.0030236363637,0.53439127273
"RPAD3<XBSP>","1T1990",0.4351297613,0.4351297613,0.35564901469,-0.022508,2.1364454545
"RPAD3<XBSP>","2T1990",0.25103441388,0.25103441388,0.20578415706,-0.040483636364,2.6420367273
"RPAD3<XBSP>","3T1990",1.2633633387,1.2633633387,1.2047662043,0.0081643636363,3.868972
"RPAD3<XBSP>","4T1990",0.99870323453,0.99870323453,0.87136640316,-0.010135999999,6.0733905455
"RPAD3<XBSP>","1T1991",1.7814555444,1.7814555444,1.6013116149,0.033908727273,8.5524541818
"RPAD3<XBSP>","2T1991",0.98921259004,0.98921259004,0.53034846173,-0.038502545455,12.706165818
"RPAD3<XBSP>","3T1991",1.2373046173,1.2373046173,2.062681097,0.024672363636,19.860672727
"RPAD3<XBSP>","4T1991",0.42897662499,0.42897662499,0.15885615693,-0.31697236364,52.576365818
"RPAD3<XBSP>","1T1992",8.9276942424,8.9276942424,12.515002301,5.1039221818,104.07773309
"RPAD3<XBSP>","2T1992",10.40244442,10.40244442,10.253218127,9.2897094546,192.40861891
"RPAD3<XBSP>","3T1992",46.527096917,46.527096917,78.478148729,21.071154545,360.81316582
"RPAD3<XBSP>","4T1992",5.3673651716,5.3673651716,5.6475961125,31.338292727,698.50313855
"RPAD3<XBSP>","1T1993",26.895101444,26.895101444,31.977068001,77.545581455,1489.3381076
"RPAD3<XBSP>","2T1993",3.7947181977,3.7947181977,3.8750834425,77.696423273,3312.392636
"RPAD3<XBSP>","3T1993",17.894782744,17.894782744,20.661204351,198.51381818,7938.6858182
"RPAD3<XBSP>","4T1993",1.3251806342,1.3251806342,1.3372729532,121.39054545,20258.614545
"RPAD3<XBSP>","1T1994",9.273669268,9.273669268,10.29966646,886.13309091,60154.830909
"RPAD3<XBSP>","2T1994",1.9368716972,1.9368716972,1.9328757045,1402.351,184376.053
"RPAD3<XBSP>","3T1994",2.3784510595,2.3784510595,2.3616466573,547.352,214457.263
"RPAD3<XBSP>","4T1994",0.50804560565,0.50804560565,0.50658217714,-2428.267,234242.061
"RPAD3<XBSP>","1T1995",0.85415895135,0.85415895135,0.8378287278,-73.13,255727.677
"RPAD3<XBSP>","2T1995",0.53839184839,0.53839184839,0.53497935808,-1047.1,281637.029
"RPAD3<XBSP>","3T1995",9.7809066984,9.7809066984,9.7686657278,5504.337,304171.258
"RPAD3<XBSP>","4T1995",0.71131164276,0.71131164276,0.71015291074,-2255.777,317787.097
"RPAD3<XBSP>","1T1996",1.1439661256,1.1439661256,1.1376146789,195,360729
"RPAD3<XBSP>","2T1996",1.0041213938,1.0041213938,1.039704165,102,367149
"RPAD3<XBSP>","3T1996",3.1469979296,3.1469979296,3.4491916859,2121,379244
"RPAD3<XBSP>","4T1996",0.25166167079,0.25166167079,0.24574144989,-5712,383954
"RPAD3<XBSP>","1T1997",1.247311828,1.247311828,1.2861896839,344,393266
"RPAD3<XBSP>","2T1997",0.46397608371,0.46397608371,0.45256370893,-1783,413321
"RPAD3<XBSP>","3T1997",2.7203757225,2.7203757225,2.8402777778,2385,428070
"RPAD3<XBSP>","4T1997",0.39445142139,0.39445142139,0.33317956406,-5782,435879
"RPAD3<XBSP>","1T1998",1.4206492335,1.4206492335,1.2093896714,446,454196
"RPAD3<XBSP>","2T1998",0.62491627595,0.62491627595,0.49716102657,-2214,465904
"RPAD3<XBSP>","3T1998",1.9353191489,1.9353191489,1.7260334213,1651,238660
"RPAD3<XBSP>","4T1998",0.48606361149,0.48606361149,0.44328743546,-6469,228007
"RPAD3<XBSP>","1T1999",0.37442283476,0.37442283476,0.29831932773,-5010,240130
"RPAD3<XBSP>","2T1999",2.7600623583,2.7600623583,2.6839267981,11870,249394
"RPAD3<XBSP>","3T1999",4.733937397,4.733937397,4.6762035763,13363,258409
"RPAD3<XBSP>","4T1999",2.2148315574,2.2148315574,2.1946359328,11091,254759
"RPAD3<XBSP>","1T2000",4.5875,4.5875,4.5072463768,10890,256749
"RPAD3<XBSP>","2T2000",2.0211038961,2.0211038961,1.9505288853,5841,257315
"RPAD3<XBSP>","3T2000",2.6507042254,2.6507042254,2.4896746818,5266,260565
"RPAD3<XBSP>","4T2000",2.131403989,2.131403989,2.0031378702,5115,264473
"RPAD3<XBSP>","1T2001",2.1882442361,2.1882442361,2.0185326225,4012,269545
"RPAD3<XBSP>","2T2001",1.3412044374,1.3412044374,1.2343700413,1477,274969
"RPAD3<XBSP>","3T2001",1.1136763412,1.1136763412,0.96497797357,-159,283033
"RPAD3<XBSP>","4T2001",1.0680418278,1.0680418278,0.97045747885,-206,279397
"RPAD3<XBSP>","1T2002",2.0306620209,2.0306620209,1.7910552061,2264,290226
"RPAD3<XBSP>","2T2002",1.1627230411,1.1627230411,1.0268065268,138,295752
"RPAD3<XBSP>","3T2002",1.9910740851,1.9910740851,1.7801249628,2622,305646
"RPAD3<XBSP>","4T2002",1.0264222804,1.0264222804,0.94203761009,-487,314878
"RPAD3<XBSP>","1T2003",2.230125523,2.230125523,1.9051603905,1947,318240
"RPAD3<XBSP>","2T2003",1.5138711054,1.5138711054,1.3647033717,1709,316569
"RPAD3<XBSP>","3T2003",1.3153266332,1.3153266332,1.0226130653,54,324021
"RPAD3<XBSP>","4T2003",0.65416611647,0.65416611647,0.56186451868,-3318,331904
"RPAD3<XBSP>","1T2004",3.1994619523,3.1994619523,2.9308224443,5024,337812
"RPAD3<XBSP>","2T2004",2.2502969625,2.2502969625,2.1316816562,6669,344717
"RPAD3<XBSP>","3T2004",2.9913766554,2.9913766554,2.7761010163,5767,346080
"RPAD3<XBSP>","4T2004",1.4700386197,1.4700386197,1.3829575184,3074,346481
"RPAD3<XBSP>","1T2005",1.5286639482,1.5286639482,1.3609978412,1505,353313
"RPAD3<XBSP>","2T2005",1.3701456311,1.3701456311,1.2493065187,1438,355255
"RPAD3<XBSP>","3T2005",1.0881789137,1.0881789137,0.86549520767,-421,361100
"RPAD3<XBSP>","4T2005",0.79703581721,0.79703581721,0.70069987649,-2181,369113
"RPAD3<XBSP>","1T2006",5.9166170339,5.9166170339,5.7772483621,24063,375131
"RPAD3<XBSP>","2T2006",4.820279493,4.820279493,4.7062073448,22808,381712
"RPAD3<XBSP>","3T2006",6.581987891,6.581987891,6.4041372351,21422,391236
"RPAD3<XBSP>","4T2006",3.2701887635,3.2701887635,3.1914442086,19620,399344
"RPAD3<XBSP>","1T2007",4.4912408759,4.4912408759,4.3625912409,18427,407209
"RPAD3<XBSP>","2T2007",3.5640566741,3.5640566741,3.4589112602,16487,412329
"RPAD3<XBSP>","3T2007",4.6924541776,4.6924541776,4.5246369912,14807,421894
"RPAD3<XBSP>","4T2007",2.6478750137,2.6478750137,2.5708510871,14378,454823
"RPAD3<XBSP>","1T2008",3.3893333333,3.3893333333,3.2631111111,12730,464613
"RPAD3<XBSP>","2T2008",2.6024130191,2.6024130191,2.5028058361,10712,473540
"RPAD3<XBSP>","3T2008",4.3743332287,4.3743332287,4.1515531848,10044,490589
"RPAD3<XBSP>","4T2008",1.9505956552,1.9505956552,1.8676711049,7429,499911
"RPAD3<XBSP>","1T2009",5.9020217729,5.9020217729,5.5339554173,8746,511503
"RPAD3<XBSP>","2T2009",2.817812983,2.817812983,2.6806414219,8699,517212
"RPAD3<XBSP>","3T2009",5.2549019608,5.2549019608,4.9201339072,8197,524687
"RPAD3<XBSP>","4T2009",2.0451016025,2.0451016025,1.9294564679,5626,555013
"RPAD3<XBSP>","1T2010",3.3128,3.3128,3.0328,5082,594689
"RPAD3<XBSP>","2T2010",2.7149448859,2.7149448859,2.5352473725,5989,594535
"RPAD3<XBSP>","3T2010",4.3864273696,4.3864273696,3.9927089176,5336,603737
"RPAD3<XBSP>","4T2010",1.8656268746,1.8656268746,1.225954809,1130,604963
"RPAD3<XBSP>","1T2011",2.8299120235,2.8299120235,2.4576603035,2978,613596
"RPAD3<XBSP>","2T2011",1.5181997049,1.5181997049,1.3297244094,1340,621892
"RPAD3<XBSP>","3T2011",1.740542606,1.740542606,1.4466946886,1169,643462
"RPAD3<XBSP>","4T2011",1.2388292683,1.2388292683,0.97618582861,-122,652430
"RPAD3<XBSP>","1T2012",1.3948302078,1.3948302078,0.6032470827,-782,664884
"RPAD3<XBSP>","2T2012",1.0010056315,1.0010056315,0.56458752515,-2164,673229
"RPAD3<XBSP>","3T2012",1.8426162494,1.8426162494,0.80818414322,-375,685170
"RPAD3<XBSP>","4T2012",1.2093407729,1.2093407729,0.79966921646,-969,704178
"RPAD3<XBSP>","1T2013",1.3635617563,1.3635617563,0.58530183727,-948,710999
"RPAD3<XBSP>","2T2013",1.6993297897,1.6993297897,1.2949485276,1232,719893
"RPAD3<XBSP>","3T2013",1.9811231713,1.9811231713,1.5882065084,2404,727172
"RPAD3<XBSP>","4T2013",1.148645897,1.148645897,0.79290065112,-986,742194
"RPAD3<XBSP>","1T2014",3.6704910509,3.6704910509,3.0609879032,4089,749651
"RPAD3<XBSP>","2T2014",2.0470177324,2.0470177324,1.6098667423,2151,755105
"RPAD3<XBSP>","3T2014",2.3127071823,2.3127071823,1.8724087591,2988,770071
"RPAD3<XBSP>","4T2014",1.124668435,1.124668435,0.82336816858,-1031,777795
"RPAD3<XBSP>","1T2015",2.8986917142,2.8986917142,2.4103687477,3863,801324
"RPAD3<XBSP>","2T2015",3.4279361758,3.4279361758,3.0843339849,7464,807435
"RPAD3<XBSP>","3T2015",3.3238813736,3.3238813736,2.9689061632,7092,836734
"RPAD3<XBSP>","4T2015",1.8941040843,1.8941040843,1.6116638079,3566,851669
"RPAD3<XBSP>","1T2016",3.220935412,3.220935412,2.5237144284,3052,859842
"RPAD3<XBSP>","2T2016",1.8338509317,1.8338509317,1.3683473389,1315,860659
"RPAD3<XBSP>","3T2016",1.8337135615,1.8337135615,1.3719528896,1358,877522
"RPAD3<XBSP>","4T2016",1.3247503121,1.3247503121,1.0210991168,129,883196
"RPAD3<XBSP>","1T2017",1.1484955752,1.1484955752,0.97314332694,-293.99999998,889283
"RPAD3<XBSP>","2T2017",1.0053353659,1.0053353659,0.84961228166,-1920,899364
"RPAD3<XBSP>","3T2017",0.92897684839,0.92897684839,0.77318401473,-2957,909035
"RPAD3<XBSP>","4T2017",3.5326460481,3.5326460481,3.3632936209,15671,918718
"RPAD3<XBSP>","1T2018",7.7511645963,7.7511645963,8.1454377026,15427,930554
"RPAD3<XBSP>","2T2018",4.2768853191,4.2768853191,4.1261682243,12711,942483
"RPAD3<XBSP>","3T2018",4.0315315315,4.0315315315,3.8605746585,12146,952962
"RPAD3<XBSP>","4T2018",2.2183342203,2.2183342203,2.0087336245,7161,960158
"RPAD3<XBSP>","1T2019",3.7471005155,3.7471005155,3.4264979531,6520,970695
"RPAD3<XBSP>","2T2019",3.1649358583,3.1649358583,2.7150684932,5008,975887
"RPAD3<XBSP>","3T2019",2.8180515759,2.8180515759,2.356505102,4254,989863
"RPAD3<XBSP>","4T2019",0.96719724672,0.96719724672,0.75941866965,-2152,994155
"RPAD3<XBSP>","1T2020",0.87946225125,0.87946225125,0.86466869586,-1734,1013527
"RPAD3<XBSP>","2T2020",0.74677950869,0.74677950869,0.7282098623,-3533,1025014
"RPAD3<XBSP>","3T2020",0.68033903436,0.68033903436,0.65974652049,-4376,1035983
"RPAD3<XBSP>","4T2020",2.3458049887,2.3458049887,2.319528479,12649,1028257
"RPAD3<XBSP>","1T2021",5.221,5.221,5.2493065187,12255,1035153
"RPAD3<XBSP>","2T2021",4.264584561,4.264584561,4.2556436852,10672,1029069
"RPAD3<XBSP>","3T2021",3.8394140409,3.8394140409,3.8161050828,9862,1040976
"RPAD3<XBSP>","4T2021",7.2325272931,7.2325272931,7.2644295302,60671,1039002
"RPAD3<XBSP>","1T2022",19.31692855,19.31692855,19.840957937,61365,1040013
"RPAD3<XBSP>","2T2022",15.769102594,15.769102594,16.084700122,61621,1056150
"RPAD3<XBSP>","3T2022",14.474259974,14.474259974,14.72349318,62387,1072151
"RPAD3<XBSP>","4T2022",5.9126221773,5.9126221773,5.9240980259,57868,1066867
"RPAD3<XBSP>","1T2023",19.374568289,19.374568289,19.9257087,58083,1080008
"RPAD3<XBSP>","2T2023",16.572459893,16.572459893,16.666666667,57810,1086778
"RPAD3<XBSP>","3T2023",12.376651548,12.376651548,12.566151375,57611,1100739
"RPAD3<XBSP>","4T2023",5.2693633841,5.2693633841,5.2957030257,50685,1082924
"RPAD5<XBSP>","4T1986",19.54776285,19.54776285,17.802785653,0.000049571272727,0.00060686290909
"RPAD5<XBSP>","1T1987","-","-","-","-","-"
"RPAD5<XBSP>","2T1987","-","-","-","-","-"
"RPAD5<XBSP>","3T1987","-","-","-","-","-"
"RPAD5<XBSP>","4T1987",20.455515459,20.455515459,19.06219516,0.001263132,0.026866121455
"RPAD5<XBSP>","1T1988","-","-","-","-","-"
"RPAD5<XBSP>","2T1988","-","-","-","-","-"
"RPAD5<XBSP>","3T1988","-","-","-","-","-"
"RPAD5<XBSP>","4T1988",12.815712182,12.815712182,12.568328636,0.0010627381818,0.029684271273
"RPAD5<XBSP>","1T1989",451.43478261,451.43478261,266.13043478,0.0022174545455,0.047419272727
"RPAD5<XBSP>","2T1989",3.0876712329,3.0876712329,1.0593607306,0.000070909090909,0.072772363636
"RPAD5<XBSP>","3T1989",2.5946547884,2.5946547884,2.5863824372,0.0036261818182,0.17333309091
"RPAD5<XBSP>","4T1989",1.467098085,1.467098085,1.3128409647,0.0030236363637,0.53439127273
"RPAD5<XBSP>","1T1990",0.4351297613,0.4351297613,0.35564901469,-0.022508,2.1364454545
"RPAD5<XBSP>","2T1990",0.25103441388,0.25103441388,0.20578415706,-0.040483636364,2.6420367273
"RPAD5<XBSP>","3T1990",1.2633633387,1.2633633387,1.2047662043,0.0081643636363,3.868972
"RPAD5<XBSP>","4T1990",0.99870323453,0.99870323453,0.87136640316,-0.010135999999,6.0733905455
"RPAD5<XBSP>","1T1991",1.7814555444,1.7814555444,1.6013116149,0.033908727273,8.5524541818
"RPAD5<XBSP>","2T1991",0.98921259004,0.98921259004,0.53034846173,-0.038502545455,12.706165818
"RPAD5<XBSP>","3T1991",1.2373046173,1.2373046173,2.062681097,0.024672363636,19.860672727
