"Ativo","Data","Capex| Em moeda orig| em milhares| de 12 meses| consolid:sim*","Depr e Amor| Em moeda orig| em milhares| de 12 meses| consolid:sim*","Capex(+inv)/Dep| de 12 meses| consolid:sim*","Dep/Imob&Int| Em moeda orig| de 12 meses| consolid:sim*","FCL| Em moeda orig| em milhares| de 12 meses| consolid:sim*","FCLF| Em moeda orig| em milhares| de 12 meses| consolid:sim*"
"CATA3<XBSP>","3T2016",5692,7744,73.502066116,7.2932755698,-1000.9999999,20714.54
"CATA3<XBSP>","4T2016",5627,7684,73.230088496,7.1981264637,3002,17262.38
"CATA3<XBSP>","1T2017",5117,7617,67.17867927,7.2204527358,-1503,10620.24
"CATA3<XBSP>","2T2017",4642,7511,61.802689389,7.1837788724,6600,8408.8800002
"CATA3<XBSP>","3T2017",3917,7380,53.075880759,7.1079776937,9684,9087.0799997
"CATA3<XBSP>","4T2017",1969,7220,27.271468144,6.9147153187,-567,3926.0399998
"CATA3<XBSP>","1T2018",2084,6939,30.033145986,6.759402671,8335,3827.3199998
"CATA3<XBSP>","2T2018",2038,6655,30.623591285,6.5564564594,4611,2256.4
"CATA3<XBSP>","3T2018",2372,6474,36.638863145,6.459401752,-6239,3032.1800004
"CATA3<XBSP>","4T2018",2915,6377,45.711149443,6.4356935249,-1374,-7086.58
"CATA3<XBSP>","1T2019",3055,6365,47.996857816,6.5130414318,-14067,-3983.8199999
"CATA3<XBSP>","2T2019",2681,6501,41.23980926,6.7217420075,-4372,1603.6199998
"CATA3<XBSP>","3T2019",2452,6467,37.915571362,6.7365285055,8886,-4637.3800002
"CATA3<XBSP>","4T2019",2622,6265,41.851556265,6.5898118248,8449,10298.359999
"CATA3<XBSP>","1T2020",2515,6208,40.512242268,6.6197483472,18645,1132.44
"CATA3<XBSP>","2T2020",2810,6102,46.050475254,6.5972560086,12686,-4455.2
"CATA3<XBSP>","3T2020",1831,6081,30.110179247,6.6570330717,6008,2085.1799999
"CATA3<XBSP>","4T2020",-1595,5910,-26.988155668,6.5223869067,10286,-8338.6
"CATA3<XBSP>","1T2021",-1546,5997,-25.779556445,6.6979393533,14145,-424.11999992
"CATA3<XBSP>","2T2021",-877,5982,-14.660648612,6.7967232113,8061,3905.2800002
"CATA3<XBSP>","3T2021",1160,5959,19.466353415,6.8748702093,-10629,-24065.62
"CATA3<XBSP>","4T2021",5752,5890,97.657045841,6.7766579226,-16736,-8732.1999999
"CATA3<XBSP>","1T2022",6404,5926,108.06614917,6.9169176179,-25254,-7418.8
"CATA3<XBSP>","2T2022",7900,6025,131.12033195,7.0535484324,-9187,-12817.54
"CATA3<XBSP>","3T2022",11176,6182,180.78291815,7.2456633849,14135,16122.48
"CATA3<XBSP>","4T2022",13814,6222,222.01864352,7.3721252621,19347,-6153.8800002
"CATA3<XBSP>","1T2023",15853,6396,247.85803627,7.5956582666,5345.9999999,-11675.8
"CATA3<XBSP>","2T2023",14983,6644,225.51173992,7.7887061416,-848.00000002,-29692.52
"CATA3<XBSP>","3T2023",15714,6919,227.11374476,7.8146353584,-7736,-27973.96
"CATA3<XBSP>","4T2023",13776,7094,194.19227516,7.7508030505,-24564,-24524.36
"CATA4<XBSP>","4T1998","-",4799,"-","-","-","-"
"CATA4<XBSP>","1T1999","-","-","-","-","-","-"
"CATA4<XBSP>","2T1999","-","-","-","-","-","-"
"CATA4<XBSP>","3T1999","-","-","-","-","-","-"
"CATA4<XBSP>","4T1999",12940,8135,159.06576521,13.473450594,"-",-1789.32
"CATA4<XBSP>","1T2000","-","-","-","-","-","-"
"CATA4<XBSP>","2T2000","-","-","-","-","-","-"
"CATA4<XBSP>","3T2000","-","-","-","-","-","-"
"CATA4<XBSP>","4T2000",16356,9090,179.9339934,13.945353849,"-",3713.1799999
"CATA4<XBSP>","1T2001","-","-","-","-","-","-"
"CATA4<XBSP>","2T2001","-","-","-","-","-","-"
"CATA4<XBSP>","3T2001","-","-","-","-","-","-"
"CATA4<XBSP>","4T2001",13346,10470,127.46895893,14.458130799,"-",-4244.5
"CATA4<XBSP>","1T2002","-","-","-","-","-","-"
"CATA4<XBSP>","2T2002","-","-","-","-","-","-"
"CATA4<XBSP>","3T2002","-","-","-","-","-","-"
"CATA4<XBSP>","4T2002",6107,11611,52.596675566,15.909620312,"-",4929.4800001
"CATA4<XBSP>","1T2003","-","-","-","-","-","-"
"CATA4<XBSP>","2T2003","-","-","-","-","-","-"
"CATA4<XBSP>","3T2003","-","-","-","-","-","-"
"CATA4<XBSP>","4T2003",16388,12100,135.43801653,17.403310944,"-",4475.26
"CATA4<XBSP>","1T2004","-","-","-","-","-","-"
"CATA4<XBSP>","2T2004","-","-","-","-","-","-"
"CATA4<XBSP>","3T2004","-","-","-","-","-","-"
"CATA4<XBSP>","4T2004",2007,12074,16.622494617,16.356222653,"-",13928.359999
"CATA4<XBSP>","1T2005","-","-","-","-","-","-"
"CATA4<XBSP>","2T2005","-","-","-","-","-","-"
"CATA4<XBSP>","3T2005","-","-","-","-","-","-"
"CATA4<XBSP>","4T2005",733,10296,7.1192696193,16.149828243,"-",3711.8600001
"CATA4<XBSP>","1T2006","-","-","-","-","-","-"
"CATA4<XBSP>","2T2006","-","-","-","-","-","-"
"CATA4<XBSP>","3T2006","-","-","-","-","-","-"
"CATA4<XBSP>","4T2006",7212,6820,105.74780058,12.616079026,"-",12305.8
"CATA4<XBSP>","1T2007","-","-","-","-","-","-"
"CATA4<XBSP>","2T2007","-","-","-","-","-","-"
"CATA4<XBSP>","3T2007","-","-","-","-","-","-"
"CATA4<XBSP>","4T2007",15360,7877,194.99809572,11.75829589,"-",-15629.38
"CATA4<XBSP>","1T2008","-","-","-","-","-","-"
"CATA4<XBSP>","2T2008","-","-","-","-","-","-"
"CATA4<XBSP>","3T2008","-","-","-","-","-","-"
"CATA4<XBSP>","4T2008",14295,7615,187.7216021,10.225868829,1699,5187.0800001
"CATA4<XBSP>","1T2009","-","-","-","-","-","-"
"CATA4<XBSP>","2T2009","-","-","-","-","-","-"
"CATA4<XBSP>","3T2009","-","-","-","-","-","-"
"CATA4<XBSP>","4T2009",5840,8066,72.402677907,10.756961485,3472,14789.34
"CATA4<XBSP>","1T2010","-","-","-","-","-","-"
"CATA4<XBSP>","2T2010","-","-","-","-","-","-"
"CATA4<XBSP>","3T2010","-","-","-","-","-","-"
"CATA4<XBSP>","4T2010",14358,6131,234.18691894,8.2083757296,-7001,6820.62
"CATA4<XBSP>","1T2011",16629,5474,303.78151261,7.4182488379,-3387,-14612.42
"CATA4<XBSP>","2T2011",22059,4703,469.04103764,6.3876891316,-7330,-26506.62
"CATA4<XBSP>","3T2011",23536,4396,535.39581438,5.9389354229,2949,-16448.5
"CATA4<XBSP>","4T2011",20428,6926,294.94657811,6.2725848375,12207,-43150.32
"CATA4<XBSP>","1T2012",17854,7933,225.05987647,7.2378084942,11876,-19823.9
"CATA4<XBSP>","2T2012",11614,8384,138.52576336,7.253912908,20061,-6348.0200001
"CATA4<XBSP>","3T2012",9933,8072,123.05500495,6.85793905,21757,-6026.9600003
"CATA4<XBSP>","4T2012",6798,8312,81.785370549,7.111810808,25686,2926.0999998
"CATA4<XBSP>","1T2013",5900,7969,74.03689296,6.896820314,29545,1692.42
"CATA4<XBSP>","2T2013",5889,8368,70.375239006,7.2839957522,37385,-800.91999999
"CATA4<XBSP>","3T2013",4588,9148,50.153038915,7.9270723211,29669,3188.7000003
"CATA4<XBSP>","4T2013",8061,9220,87.429501085,8.049870783,25798,7590.54
"CATA4<XBSP>","1T2014",8580,9264,92.616580311,8.2478632479,23073,7887.0399998
"CATA4<XBSP>","2T2014",4631,9127,50.739563931,8.2202267835,16048,-6550.1400002
"CATA4<XBSP>","3T2014",4901,9084,53.952003523,8.2596835788,23476,-2254.4600002
"CATA4<XBSP>","4T2014",4817,7671,62.794941989,7.4503938385,23358,1677.1400001
"CATA4<XBSP>","1T2015",5080,7374,68.890697044,7.2699667754,23970,3276.5600002
"CATA4<XBSP>","2T2015",8498,7043,120.65881016,7.0019684648,26060,16180.84
"CATA4<XBSP>","3T2015",7765,6688,116.10346889,6.6660686342,26322,3553.1400003
"CATA4<XBSP>","4T2015",5382,7816,68.858751279,7.1424655031,23652,8548.88
"CATA4<XBSP>","1T2016",4925,7789,63.230196431,7.1795297219,18013,8485.0199997
"CATA4<XBSP>","2T2016",5232,7773,67.30991895,7.2415431484,3836,15760.399999
"CATA4<XBSP>","3T2016",5692,7744,73.502066116,7.2932755698,-1000.9999999,20714.54
"CATA4<XBSP>","4T2016",5627,7684,73.230088496,7.1981264637,3002,17262.38
"CATA4<XBSP>","1T2017",5117,7617,67.17867927,7.2204527358,-1503,10620.24
"CATA4<XBSP>","2T2017",4642,7511,61.802689389,7.1837788724,6600,8408.8800002
"CATA4<XBSP>","3T2017",3917,7380,53.075880759,7.1079776937,9684,9087.0799997
"CATA4<XBSP>","4T2017",1969,7220,27.271468144,6.9147153187,-567,3926.0399998
"CATA4<XBSP>","1T2018",2084,6939,30.033145986,6.759402671,8335,3827.3199998
"CATA4<XBSP>","2T2018",2038,6655,30.623591285,6.5564564594,4611,2256.4
"CATA4<XBSP>","3T2018",2372,6474,36.638863145,6.459401752,-6239,3032.1800004
"CATA4<XBSP>","4T2018",2915,6377,45.711149443,6.4356935249,-1374,-7086.58
"CATA4<XBSP>","1T2019",3055,6365,47.996857816,6.5130414318,-14067,-3983.8199999
"CATA4<XBSP>","2T2019",2681,6501,41.23980926,6.7217420075,-4372,1603.6199998
"CATA4<XBSP>","3T2019",2452,6467,37.915571362,6.7365285055,8886,-4637.3800002
"CATA4<XBSP>","4T2019",2622,6265,41.851556265,6.5898118248,8449,10298.359999
"CATA4<XBSP>","1T2020",2515,6208,40.512242268,6.6197483472,18645,1132.44
"CATA4<XBSP>","2T2020",2810,6102,46.050475254,6.5972560086,12686,-4455.2
"CATA4<XBSP>","3T2020",1831,6081,30.110179247,6.6570330717,6008,2085.1799999
"CATA4<XBSP>","4T2020",-1595,5910,-26.988155668,6.5223869067,10286,-8338.6
"CATA4<XBSP>","1T2021",-1546,5997,-25.779556445,6.6979393533,14145,-424.11999992
"CATA4<XBSP>","2T2021",-877,5982,-14.660648612,6.7967232113,8061,3905.2800002
"CATA4<XBSP>","3T2021",1160,5959,19.466353415,6.8748702093,-10629,-24065.62
"CATA4<XBSP>","4T2021",5752,5890,97.657045841,6.7766579226,-16736,-8732.1999999
"CATA4<XBSP>","1T2022",6404,5926,108.06614917,6.9169176179,-25254,-7418.8
"CATA4<XBSP>","2T2022",7900,6025,131.12033195,7.0535484324,-9187,-12817.54
"CATA4<XBSP>","3T2022",11176,6182,180.78291815,7.2456633849,14135,16122.48
"CATA4<XBSP>","4T2022",13814,6222,222.01864352,7.3721252621,19347,-6153.8800002
"CATA4<XBSP>","1T2023",15853,6396,247.85803627,7.5956582666,5345.9999999,-11675.8
"CATA4<XBSP>","2T2023",14983,6644,225.51173992,7.7887061416,-848.00000002,-29692.52
"CATA4<XBSP>","3T2023",15714,6919,227.11374476,7.8146353584,-7736,-27973.96
"CATA4<XBSP>","4T2023",13776,7094,194.19227516,7.7508030505,-24564,-24524.36
"INEP3<XBSP>","4T1989","-","-","-","-","-","-"
"INEP3<XBSP>","1T1990","-","-","-","-","-","-"
"INEP3<XBSP>","2T1990","-","-","-","-","-","-"
"INEP3<XBSP>","3T1990","-","-","-","-","-","-"
"INEP3<XBSP>","4T1990","-","-","-","-","-","-"
"INEP3<XBSP>","1T1991","-","-","-","-","-","-"
"INEP3<XBSP>","2T1991","-","-","-","-","-","-"
"INEP3<XBSP>","3T1991","-","-","-","-","-","-"
"INEP3<XBSP>","4T1991","-",1.2223887273,"-",64.245714603,"-","-"
"INEP3<XBSP>","1T1992","-","-","-","-","-","-"
"INEP3<XBSP>","2T1992","-","-","-","-","-","-"
"INEP3<XBSP>","3T1992","-","-","-","-","-","-"
"INEP3<XBSP>","4T1992","-",0.020772727273,"-",0.15635951153,"-","-"
"INEP3<XBSP>","1T1993","-","-","-","-","-","-"
"INEP3<XBSP>","2T1993","-","-","-","-","-","-"
"INEP3<XBSP>","3T1993","-","-","-","-","-","-"
"INEP3<XBSP>","4T1993","-",654.424,"-",271125.09171,"-","-"
"INEP3<XBSP>","1T1994","-","-","-","-","-","-"
"INEP3<XBSP>","2T1994","-","-","-","-","-","-"
"INEP3<XBSP>","3T1994","-","-","-","-","-","-"
"INEP3<XBSP>","4T1994","-",7148,"-",117.30344929,"-","-"
"INEP3<XBSP>","1T1995","-","-","-","-","-","-"
"INEP3<XBSP>","2T1995","-","-","-","-","-","-"
"INEP3<XBSP>","3T1995","-","-","-","-","-","-"
"INEP3<XBSP>","4T1995","-",10680,"-",15.418375007,"-","-"
"INEP3<XBSP>","1T1996","-","-","-","-","-","-"
"INEP3<XBSP>","2T1996","-","-","-","-","-","-"
"INEP3<XBSP>","3T1996","-","-","-","-","-","-"
"INEP3<XBSP>","4T1996",32859,11478,286.27809723,9.6202361895,"-",15685.26
"INEP3<XBSP>","1T1997","-","-","-","-","-","-"
"INEP3<XBSP>","2T1997","-","-","-","-","-","-"
"INEP3<XBSP>","3T1997","-","-","-","-","-","-"
"INEP3<XBSP>","4T1997",185835,15155,1226.2289673,16.525456072,"-",-197894.26
"INEP3<XBSP>","1T1998","-","-","-","-","-","-"
"INEP3<XBSP>","2T1998","-","-","-","-","-","-"
"INEP3<XBSP>","3T1998","-","-","-","-","-","-"
"INEP3<XBSP>","4T1998",1051150,26316,3994.3380453,12.069345074,"-",-689208.44
"INEP3<XBSP>","1T1999","-","-","-","-","-","-"
"INEP3<XBSP>","2T1999","-","-","-","-","-","-"
"INEP3<XBSP>","3T1999","-","-","-","-","-","-"
"INEP3<XBSP>","4T1999",-247686,71998,-344.01788939,6.719904724,"-",91922.5
"INEP3<XBSP>","1T2000","-","-","-","-","-","-"
"INEP3<XBSP>","2T2000","-","-","-","-","-","-"
"INEP3<XBSP>","3T2000","-","-","-","-","-","-"
"INEP3<XBSP>","4T2000",-32398,71015,-45.621347603,16.256375274,"-",-44856.18
"INEP3<XBSP>","1T2001","-","-","-","-","-","-"
"INEP3<XBSP>","2T2001","-","-","-","-","-","-"
"INEP3<XBSP>","3T2001","-","-","-","-","-","-"
"INEP3<XBSP>","4T2001",-22871,46713,-48.960674759,12.567088771,"-",367584.3
"INEP3<XBSP>","1T2002","-","-","-","-","-","-"
"INEP3<XBSP>","2T2002","-","-","-","-","-","-"
"INEP3<XBSP>","3T2002","-","-","-","-","-","-"
"INEP3<XBSP>","4T2002",3300,50507,6.5337477973,17.291114626,"-",128020.54
"INEP3<XBSP>","1T2003","-","-","-","-","-","-"
"INEP3<XBSP>","2T2003","-","-","-","-","-","-"
"INEP3<XBSP>","3T2003","-","-","-","-","-","-"
"INEP3<XBSP>","4T2003",-42612,49258,-86.507775387,19.031318337,"-",20372.88
"INEP3<XBSP>","1T2004","-","-","-","-","-","-"
"INEP3<XBSP>","2T2004","-","-","-","-","-","-"
"INEP3<XBSP>","3T2004","-","-","-","-","-","-"
"INEP3<XBSP>","4T2004",-7160,34800,-20.574712644,19.887873541,"-",-78732.940001
"INEP3<XBSP>","1T2005","-","-","-","-","-","-"
"INEP3<XBSP>","2T2005","-","-","-","-","-","-"
"INEP3<XBSP>","3T2005","-","-","-","-","-","-"
"INEP3<XBSP>","4T2005",-10104,34907,-28.945483714,13.594921426,"-",-20332.959999
"INEP3<XBSP>","1T2006","-","-","-","-","-","-"
"INEP3<XBSP>","2T2006","-","-","-","-","-","-"
"INEP3<XBSP>","3T2006","-","-","-","-","-","-"
"INEP3<XBSP>","4T2006",2117,29994,7.0580782823,13.13958786,"-",528410.08
"INEP3<XBSP>","1T2007","-","-","-","-","-","-"
"INEP3<XBSP>","2T2007","-","-","-","-","-","-"
"INEP3<XBSP>","3T2007","-","-","-","-","-","-"
"INEP3<XBSP>","4T2007",6902,29231,23.611918853,13.827276124,"-",15274
"INEP3<XBSP>","1T2008","-","-","-","-","-","-"
"INEP3<XBSP>","2T2008","-","-","-","-","-","-"
"INEP3<XBSP>","3T2008","-","-","-","-","-","-"
"INEP3<XBSP>","4T2008",62120,18512,335.56611927,8.3289091253,-174070,156354.44
"INEP3<XBSP>","1T2009","-","-","-","-","-","-"
"INEP3<XBSP>","2T2009","-","-","-","-","-","-"
"INEP3<XBSP>","3T2009","-","-","-","-","-","-"
"INEP3<XBSP>","4T2009",-125830,19987,-629.55921349,8.6412707471,55295,59689.399998
"INEP3<XBSP>","1T2010",-114276,18980,-602.08640674,8.1204114114,73070,-141997.56
"INEP3<XBSP>","2T2010",-108727,22913,-474.52101427,9.5503861752,66873,-122420.34
"INEP3<XBSP>","3T2010",-85155,24689,-344.91068897,10.16849328,-41902,-220839.82
"INEP3<XBSP>","4T2010","-",20160,"-",7.9396335796,"-","-"
"INEP3<XBSP>","1T2011","-",19456,"-",5.2557363055,"-","-"
"INEP3<XBSP>","2T2011","-",16911,"-",4.4579002449,"-","-"
"INEP3<XBSP>","3T2011","-",17597,"-",4.5631231605,"-","-"
"INEP3<XBSP>","4T2011",349689,20060,1743.2153539,5.1448693649,-174019,-424559.28
"INEP3<XBSP>","1T2012",186439,21604,862.98370672,5.462784088,-24766,-138662.44
"INEP3<XBSP>","2T2012",1049547,22300,4706.4887892,5.4512031759,-552260,-958901.82
"INEP3<XBSP>","3T2012",1044878,24940,4189.5669607,6.0357303621,-609107,-1002349.3
"INEP3<XBSP>","4T2012",992554,27897,3557.9237911,6.3441779654,-759697,-634836.98
"INEP3<XBSP>","1T2013",1004526,26412,3803.2939573,5.9925263585,-692632,-699140.4
"INEP3<XBSP>","2T2013",157423,25245,623.58090711,1.885814299,-115347,151676.42
"INEP3<XBSP>","3T2013",174894,23250,752.23225806,1.7360709243,-151861,189268.76
"INEP3<XBSP>","4T2013",124181,21291,583.2558358,1.6113846662,176238,47850.139996
"INEP3<XBSP>","1T2014",106572,21604,493.29753749,2.7682813693,137759,102413.56
"INEP3<XBSP>","2T2014",72020,21884,329.09888503,2.6980710099,218524,251198.78
"INEP3<XBSP>","3T2014",76120,22006,345.90566209,2.6546644213,193365,693763.42
"INEP3<XBSP>","4T2014",6267,22218,28.206859303,2.5895919802,89981,1437144.24
"INEP3<XBSP>","1T2015",504.00000003,22187,2.2716004869,2.5857407243,137943,1311692.14
"INEP3<XBSP>","2T2015",-60022,22147,-271.01639048,2.5873358747,60412,714782.4
"INEP3<XBSP>","3T2015",-91893,22041,-416.91847012,2.5808287316,146589,263638.14
"INEP3<XBSP>","4T2015",-55467,21686,-255.77330997,2.4912634609,262698,-1505899.42
"INEP3<XBSP>","1T2016",-55475,20722,-267.71064569,2.3956540186,257716,-1477276.7
"INEP3<XBSP>","2T2016",1941,19725,9.8403041823,2.2945411441,266705,-1056199.6
"INEP3<XBSP>","3T2016",3809,18722,20.345048606,2.2923569328,233358,-970208.7
"INEP3<XBSP>","4T2016",-6671,17871,-37.328632981,2.2228330767,-229014,179917.2
"INEP3<XBSP>","1T2017",-5971,17709,-33.717318877,2.2153890035,-225540,177076.8
"INEP3<XBSP>","2T2017",-6045,17528,-34.48767686,2.2141629118,-230436,139824.78
"INEP3<XBSP>","3T2017",-6067,17355,-34.958225295,2.2049771117,-233602,29852.139998
"INEP3<XBSP>","4T2017",739,17208,4.2945141795,2.2163176516,-13804,97245.56
"INEP3<XBSP>","1T2018",0,17088,0,2.2112001532,9221,77793.4
"INEP3<XBSP>","2T2018",0,17003,0,2.2176977577,-13953,65461.360002
"INEP3<XBSP>","3T2018",8,16943,0.047217139822,2.2230969579,-14208,28343.92
"INEP3<XBSP>","4T2018",8,16744,0.047778308648,2.2093294822,-2196,-120656.04
"INEP3<XBSP>","1T2019",8,15718,0.050897060695,2.0856499112,-29575,-125238.34
"INEP3<XBSP>","2T2019",48,14679,0.32699775189,1.958774855,-10450,-88341.560002
"INEP3<XBSP>","3T2019",83,13414,0.61875652304,1.8007665407,-53305,-92675.619998
"INEP3<XBSP>","4T2019",30749,"-","-","-",-52120,"-"
"INEP3<XBSP>","1T2020",30753,"-","-","-",-50900,"-"
"INEP3<XBSP>","2T2020",30713,"-","-","-",-48904,"-"
"INEP3<XBSP>","3T2020",30901,"-","-","-",-33353,"-"
"INEP3<XBSP>","4T2020",235,19056,1.2332073887,2.804836046,-110538,-162503.1
"INEP3<XBSP>","1T2021",231,18780,1.2300319489,2.7757331749,-11684,-186044.2
"INEP3<XBSP>","2T2021",238,18491,1.2871126494,2.7444124025,-15145,149387.44
"INEP3<XBSP>","3T2021",327,18147,1.8019507357,2.8939860524,729.00000004,89674.26
"INEP3<XBSP>","4T2021",19726,9564,206.25261397,1.5517308516,87961,-118319.57999
"INEP3<XBSP>","1T2022",19955,9119,218.82881895,1.4858204274,-18933,-79410.439999
"INEP3<XBSP>","2T2022",20337,8644,235.27302175,1.4142693296,99555,-537586.14
"INEP3<XBSP>","3T2022",20040,8153,245.79909236,1.3406606778,95059,-447292.2
"INEP3<XBSP>","4T2022",649,7677,8.453823108,1.2532915842,66374,153983.34
"INEP3<XBSP>","1T2023",420,7281,5.7684384013,1.1952701383,71243,160818.9
"INEP3<XBSP>","2T2023",344,6802,5.0573360776,1.1201520324,-58954,321284.8
"INEP3<XBSP>","3T2023",321,6226,5.1557982653,1.0284568357,-30733,262918.22
"INEP3<XBSP>","4T2023",2464,9074,27.154507384,1.5030519873,-27704,-182351.24
"INEP4<XBSP>","4T1989","-","-","-","-","-","-"
"INEP4<XBSP>","1T1990","-","-","-","-","-","-"
"INEP4<XBSP>","2T1990","-","-","-","-","-","-"
"INEP4<XBSP>","3T1990","-","-","-","-","-","-"
"INEP4<XBSP>","4T1990","-","-","-","-","-","-"
"INEP4<XBSP>","1T1991","-","-","-","-","-","-"
"INEP4<XBSP>","2T1991","-","-","-","-","-","-"
"INEP4<XBSP>","3T1991","-","-","-","-","-","-"
"INEP4<XBSP>","4T1991","-",1.2223887273,"-",64.245714603,"-","-"
"INEP4<XBSP>","1T1992","-","-","-","-","-","-"
"INEP4<XBSP>","2T1992","-","-","-","-","-","-"
"INEP4<XBSP>","3T1992","-","-","-","-","-","-"
"INEP4<XBSP>","4T1992","-",0.020772727273,"-",0.15635951153,"-","-"
"INEP4<XBSP>","1T1993","-","-","-","-","-","-"
"INEP4<XBSP>","2T1993","-","-","-","-","-","-"
"INEP4<XBSP>","3T1993","-","-","-","-","-","-"
"INEP4<XBSP>","4T1993","-",654.424,"-",271125.09171,"-","-"
"INEP4<XBSP>","1T1994","-","-","-","-","-","-"
"INEP4<XBSP>","2T1994","-","-","-","-","-","-"
"INEP4<XBSP>","3T1994","-","-","-","-","-","-"
"INEP4<XBSP>","4T1994","-",7148,"-",117.30344929,"-","-"
"INEP4<XBSP>","1T1995","-","-","-","-","-","-"
"INEP4<XBSP>","2T1995","-","-","-","-","-","-"
"INEP4<XBSP>","3T1995","-","-","-","-","-","-"
"INEP4<XBSP>","4T1995","-",10680,"-",15.418375007,"-","-"
"INEP4<XBSP>","1T1996","-","-","-","-","-","-"
"INEP4<XBSP>","2T1996","-","-","-","-","-","-"
"INEP4<XBSP>","3T1996","-","-","-","-","-","-"
"INEP4<XBSP>","4T1996",32859,11478,286.27809723,9.6202361895,"-",15685.26
"INEP4<XBSP>","1T1997","-","-","-","-","-","-"
"INEP4<XBSP>","2T1997","-","-","-","-","-","-"
"INEP4<XBSP>","3T1997","-","-","-","-","-","-"
"INEP4<XBSP>","4T1997",185835,15155,1226.2289673,16.525456072,"-",-197894.26
"INEP4<XBSP>","1T1998","-","-","-","-","-","-"
"INEP4<XBSP>","2T1998","-","-","-","-","-","-"
"INEP4<XBSP>","3T1998","-","-","-","-","-","-"
"INEP4<XBSP>","4T1998",1051150,26316,3994.3380453,12.069345074,"-",-689208.44
"INEP4<XBSP>","1T1999","-","-","-","-","-","-"
"INEP4<XBSP>","2T1999","-","-","-","-","-","-"
"INEP4<XBSP>","3T1999","-","-","-","-","-","-"
"INEP4<XBSP>","4T1999",-247686,71998,-344.01788939,6.719904724,"-",91922.5
"INEP4<XBSP>","1T2000","-","-","-","-","-","-"
"INEP4<XBSP>","2T2000","-","-","-","-","-","-"
"INEP4<XBSP>","3T2000","-","-","-","-","-","-"
"INEP4<XBSP>","4T2000",-32398,71015,-45.621347603,16.256375274,"-",-44856.18
"INEP4<XBSP>","1T2001","-","-","-","-","-","-"
"INEP4<XBSP>","2T2001","-","-","-","-","-","-"
"INEP4<XBSP>","3T2001","-","-","-","-","-","-"
"INEP4<XBSP>","4T2001",-22871,46713,-48.960674759,12.567088771,"-",367584.3
"INEP4<XBSP>","1T2002","-","-","-","-","-","-"
"INEP4<XBSP>","2T2002","-","-","-","-","-","-"
"INEP4<XBSP>","3T2002","-","-","-","-","-","-"
"INEP4<XBSP>","4T2002",3300,50507,6.5337477973,17.291114626,"-",128020.54
"INEP4<XBSP>","1T2003","-","-","-","-","-","-"
"INEP4<XBSP>","2T2003","-","-","-","-","-","-"
"INEP4<XBSP>","3T2003","-","-","-","-","-","-"
"INEP4<XBSP>","4T2003",-42612,49258,-86.507775387,19.031318337,"-",20372.88
"INEP4<XBSP>","1T2004","-","-","-","-","-","-"
"INEP4<XBSP>","2T2004","-","-","-","-","-","-"
"INEP4<XBSP>","3T2004","-","-","-","-","-","-"
"INEP4<XBSP>","4T2004",-7160,34800,-20.574712644,19.887873541,"-",-78732.940001
"INEP4<XBSP>","1T2005","-","-","-","-","-","-"
"INEP4<XBSP>","2T2005","-","-","-","-","-","-"
"INEP4<XBSP>","3T2005","-","-","-","-","-","-"
"INEP4<XBSP>","4T2005",-10104,34907,-28.945483714,13.594921426,"-",-20332.959999
"INEP4<XBSP>","1T2006","-","-","-","-","-","-"
"INEP4<XBSP>","2T2006","-","-","-","-","-","-"
"INEP4<XBSP>","3T2006","-","-","-","-","-","-"
"INEP4<XBSP>","4T2006",2117,29994,7.0580782823,13.13958786,"-",528410.08
"INEP4<XBSP>","1T2007","-","-","-","-","-","-"
"INEP4<XBSP>","2T2007","-","-","-","-","-","-"
"INEP4<XBSP>","3T2007","-","-","-","-","-","-"
"INEP4<XBSP>","4T2007",6902,29231,23.611918853,13.827276124,"-",15274
"INEP4<XBSP>","1T2008","-","-","-","-","-","-"
"INEP4<XBSP>","2T2008","-","-","-","-","-","-"
"INEP4<XBSP>","3T2008","-","-","-","-","-","-"
"INEP4<XBSP>","4T2008",62120,18512,335.56611927,8.3289091253,-174070,156354.44
"INEP4<XBSP>","1T2009","-","-","-","-","-","-"
"INEP4<XBSP>","2T2009","-","-","-","-","-","-"
"INEP4<XBSP>","3T2009","-","-","-","-","-","-"
"INEP4<XBSP>","4T2009",-125830,19987,-629.55921349,8.6412707471,55295,59689.399998
"INEP4<XBSP>","1T2010",-114276,18980,-602.08640674,8.1204114114,73070,-141997.56
"INEP4<XBSP>","2T2010",-108727,22913,-474.52101427,9.5503861752,66873,-122420.34
"INEP4<XBSP>","3T2010",-85155,24689,-344.91068897,10.16849328,-41902,-220839.82
"INEP4<XBSP>","4T2010","-",20160,"-",7.9396335796,"-","-"
"INEP4<XBSP>","1T2011","-",19456,"-",5.2557363055,"-","-"
"INEP4<XBSP>","2T2011","-",16911,"-",4.4579002449,"-","-"
"INEP4<XBSP>","3T2011","-",17597,"-",4.5631231605,"-","-"
"INEP4<XBSP>","4T2011",349689,20060,1743.2153539,5.1448693649,-174019,-424559.28
"INEP4<XBSP>","1T2012",186439,21604,862.98370672,5.462784088,-24766,-138662.44
"INEP4<XBSP>","2T2012",1049547,22300,4706.4887892,5.4512031759,-552260,-958901.82
"INEP4<XBSP>","3T2012",1044878,24940,4189.5669607,6.0357303621,-609107,-1002349.3
